,beta,fracao_suscetiveis,fracao_infectados,fracao_recuperados,rede
19,0.07755102040816328,0.998291,0.001477,0.001709,ER_k=6
20,0.0816326530612245,0.998208,0.001517,0.001792,ER_k=6
21,0.08571428571428572,0.9980910000000001,0.001591,0.001909,ER_k=6
22,0.08979591836734695,0.997947,0.001658,0.002053,ER_k=6
23,0.09387755102040818,0.997829,0.001673,0.0021709999999999998,ER_k=6
24,0.0979591836734694,0.997931,0.001663,0.002069,ER_k=6
25,0.10204081632653061,0.997715,0.001754,0.002285,ER_k=6
26,0.10612244897959185,0.997578,0.001806,0.002422,ER_k=6
27,0.11020408163265308,0.997445,0.001843,0.002555,ER_k=6
28,0.1142857142857143,0.9973759999999999,0.001849,0.002624,ER_k=6
29,0.11836734693877551,0.996972,0.001991,0.003028,ER_k=6
30,0.12244897959183675,0.996841,0.002049,0.003159,ER_k=6
31,0.12653061224489798,0.9969640000000001,0.001973,0.003036,ER_k=6
32,0.1306122448979592,0.996592,0.002118,0.003408,ER_k=6
33,0.1346938775510204,0.9966240000000001,0.002108,0.003376,ER_k=6
34,0.13877551020408163,0.9961409999999999,0.002225,0.003859,ER_k=6
35,0.14285714285714288,0.9954379999999999,0.002438,0.004562,ER_k=6
36,0.1469387755102041,0.9957509999999999,0.002278,0.004248999999999999,ER_k=6
37,0.1510204081632653,0.995827,0.002283,0.004173,ER_k=6
38,0.15510204081632656,0.995407,0.002392,0.004593,ER_k=6
39,0.15918367346938778,0.994838,0.00259,0.005162,ER_k=6
40,0.163265306122449,0.994476,0.002611,0.005524,ER_k=6
41,0.1673469387755102,0.9933289999999999,0.002852,0.006671,ER_k=6
42,0.17142857142857143,0.993426,0.002837,0.006574,ER_k=6
43,0.17551020408163268,0.991927,0.0030729999999999998,0.008073,ER_k=6
44,0.1795918367346939,0.991271,0.00318,0.008728999999999999,ER_k=6
45,0.1836734693877551,0.9905879999999999,0.003303,0.009412,ER_k=6
46,0.18775510204081636,0.98994,0.003356,0.010060000000000001,ER_k=6
47,0.19183673469387758,0.98799,0.003649,0.01201,ER_k=6
48,0.1959183673469388,0.985817,0.003879,0.014183,ER_k=6
49,0.2,0.986113,0.004017000000000001,0.013887,ER_k=6
0,0.0,0.999,0.001,0.001,WS_k=6
1,0.004081632653061225,0.9989750000000001,0.0010249999999999999,0.0010249999999999999,WS_k=6
2,0.00816326530612245,0.99894,0.00106,0.00106,WS_k=6
3,0.012244897959183675,0.9989210000000001,0.001072,0.0010789999999999999,WS_k=6
4,0.0163265306122449,0.998885,0.001107,0.0011149999999999999,WS_k=6
