,beta,fracao_suscetiveis,fracao_infectados,fracao_recuperados,maior_componente,vertices_removidos,rede
0,0.5,0.1549784754417959,0.4503908210471917,0.845021524558204,0.777,0.223,WS
0,0.5,0.1590332394515889,0.4460755659474971,0.8409667605484111,0.776,0.224,WS
0,0.5,0.14784266389177939,0.4489789802289282,0.8521573361082205,0.775,0.225,WS
0,0.5,0.16206624868964872,0.443831834358245,0.8379337513103513,0.774,0.226,WS
0,0.5,0.15732625529472208,0.4449240120563186,0.8426737447052779,0.773,0.227,WS
0,0.5,0.15102586646621385,0.4477989341995758,0.8489741335337861,0.772,0.228,WS
0,0.5,0.16179570386295697,0.4392143206811105,0.838204296137043,0.771,0.229,WS
0,0.5,0.16074548827795582,0.44083825265643445,0.8392545117220441,0.77,0.23,WS
0,0.5,0.1439425325647109,0.4503357509203346,0.8560574674352891,0.769,0.231,WS
0,0.5,0.13634575737847224,0.4541049533420139,0.8636542426215278,0.768,0.232,WS
0,0.5,0.16020357341374733,0.44132390712727926,0.8397964265862526,0.767,0.233,WS
0,0.5,0.13815112244271893,0.4513937650403234,0.861848877557281,0.766,0.234,WS
0,0.5,0.12538767140843265,0.4584305181767696,0.8746123285915675,0.765,0.235,WS
0,0.5,0.15677852854910776,0.44063519366245446,0.8432214714508922,0.764,0.236,WS
0,0.5,0.1740422454648049,0.43054679998419704,0.825957754535195,0.763,0.237,WS
0,0.5,0.17570835141670282,0.42878769090871516,0.8242916485832972,0.762,0.238,WS
0,0.5,0.19163180060816307,0.4210570847888438,0.808368199391837,0.761,0.239,WS
0,0.5,0.16316828254847646,0.4345273545706371,0.8368317174515235,0.76,0.24,WS
0,0.5,0.19606791406069632,0.41783186739364775,0.8039320859393037,0.759,0.241,WS
0,0.5,0.1532153076071595,0.43830278263169986,0.8467846923928405,0.758,0.242,WS
0,0.5,0.17425036951464884,0.4268901961263347,0.8257496304853511,0.757,0.243,WS
0,0.5,0.15899960807368216,0.43461304274796336,0.8410003919263178,0.756,0.244,WS
0,0.5,0.1775360729792553,0.4247725976930836,0.8224639270207447,0.755,0.245,WS
0,0.5,0.16718966572620647,0.4284364907935749,0.8328103342737935,0.754,0.246,WS
0,0.5,0.14781423222559079,0.439190559585474,0.8521857677744091,0.753,0.247,WS
0,0.5,0.15479466104572204,0.43412778689452236,0.845205338954278,0.752,0.248,WS
0,0.5,0.16814863803432972,0.4275914404407084,0.8318513619656703,0.751,0.249,WS
0,0.5,0.16569066666666668,0.4295697777777777,0.8343093333333333,0.75,0.25,WS
0,0.5,0.19123317070736062,0.4122577321609052,0.8087668292926393,0.749,0.251,WS
0,0.5,0.15831700935113957,0.4316430266807744,0.8416829906488604,0.748,0.252,WS
0,0.5,0.17345419159906023,0.4210200910737999,0.8265458084009397,0.747,0.253,WS
0,0.5,0.16045360780283047,0.42816379043908886,0.8395463921971695,0.746,0.254,WS
0,0.5,0.1433322823296248,0.43696410071618397,0.8566677176703752,0.745,0.255,WS
0,0.5,0.1489641143484796,0.4325211007052839,0.8510358856515203,0.744,0.256,WS
0,0.5,0.19064430874795535,0.4114870237968007,0.8093556912520447,0.743,0.257,WS
0,0.5,0.14696202439680037,0.4333864909438322,0.8530379756031996,0.742,0.258,WS
0,0.5,0.16722487210448003,0.4207157049688479,0.83277512789552,0.741,0.259,WS
0,0.5,0.1714463111760409,0.41958181154127105,0.8285536888239592,0.74,0.26,WS
0,0.5,0.16244385401769937,0.4226627432382201,0.8375561459823007,0.739,0.261,WS
0,0.5,0.18690190289436773,0.40924163306673716,0.8130980971056323,0.738,0.262,WS
0,0.5,0.16438714285977293,0.41912738024445434,0.8356128571402271,0.737,0.263,WS
0,0.5,0.20472737476370512,0.40016356037334594,0.7952726252362948,0.736,0.264,WS
0,0.5,0.16616594937294646,0.4175278819010597,0.8338340506270536,0.735,0.265,WS
0,0.5,0.16128637082464045,0.41918976308384504,0.8387136291753595,0.734,0.266,WS
0,0.5,0.1597352635173994,0.4201146868817341,0.8402647364826007,0.733,0.267,WS
0,0.5,0.18193473976529606,0.407396831795515,0.8180652602347039,0.732,0.268,WS
0,0.5,0.18328246260486822,0.40656784458446626,0.8167175373951319,0.731,0.269,WS
0,0.5,0.1799399512103584,0.4083242634640646,0.8200600487896416,0.73,0.27,WS
0,0.5,0.1502857325648567,0.42160089266729517,0.8497142674351433,0.729,0.271,WS
0,0.5,0.19121898019562855,0.4012309805579037,0.8087810198043713,0.728,0.272,WS
0,0.5,0.15229438687375715,0.4190101205421084,0.8477056131262428,0.727,0.273,WS
0,0.5,0.19195523985155838,0.4000542616245096,0.8080447601484415,0.726,0.274,WS
0,0.5,0.18667491082045184,0.4024903686087991,0.8133250891795482,0.725,0.275,WS
0,0.5,0.1611901346112756,0.4132199871798785,0.8388098653887244,0.724,0.276,WS
0,0.5,0.16983752575426272,0.40876630146787346,0.8301624742457372,0.723,0.277,WS
0,0.5,0.17833081391333705,0.40363794016313564,0.821669186086663,0.722,0.278,WS
0,0.5,0.16340381001113802,0.4099657395242006,0.8365961899888619,0.721,0.279,WS
0,0.5,0.16653549382716049,0.40670524691358023,0.8334645061728395,0.72,0.28,WS
0,0.5,0.15735809857997024,0.4118260371672138,0.8426419014200298,0.719,0.281,WS
0,0.5,0.1768608251022261,0.4003635136288515,0.8231391748977739,0.718,0.282,WS
0,0.5,0.20323523747833547,0.3883063049394171,0.7967647625216646,0.717,0.283,WS
0,0.5,0.18693821978090572,0.39541915046346865,0.8130617802190944,0.716,0.284,WS
0,0.5,0.190184361093452,0.3926764144945963,0.809815638906548,0.715,0.285,WS
0,0.5,0.17803788181939442,0.397313827491781,0.8219621181806056,0.714,0.286,WS
0,0.5,0.1659424551851116,0.4041847555614131,0.8340575448148885,0.713,0.287,WS
0,0.5,0.19811852985734124,0.38652001009973486,0.8018814701426588,0.712,0.288,WS
0,0.5,0.16522162284059416,0.4029743571483677,0.8347783771594058,0.711,0.289,WS
0,0.5,0.1809898829597302,0.3938524102360643,0.8190101170402698,0.71,0.29,WS
0,0.5,0.19247196532194374,0.38790405843865194,0.8075280346780562,0.709,0.291,WS
0,0.5,0.16062394267292285,0.40375929649845194,0.8393760573270771,0.708,0.292,WS
0,0.5,0.18590414305120145,0.39119614123465285,0.8140958569487986,0.707,0.293,WS
0,0.5,0.1919163142309143,0.38768066512049687,0.8080836857690856,0.706,0.294,WS
0,0.5,0.21033147225994667,0.3790795231628188,0.7896685277400534,0.705,0.295,WS
0,0.5,0.20226546358471076,0.3798707063533058,0.7977345364152892,0.704,0.296,WS
0,0.5,0.17905582456005453,0.3913485994791677,0.8209441754399455,0.703,0.297,WS
0,0.5,0.19618753094536573,0.38213772615482017,0.8038124690546342,0.702,0.298,WS
0,0.5,0.1795010592164037,0.38954133182472156,0.8204989407835963,0.701,0.299,WS
0,0.5,0.19411632653061223,0.38121224489795913,0.8058836734693877,0.7,0.3,WS
0,0.5,0.18297138155673034,0.38709499161892835,0.8170286184432697,0.699,0.301,WS
0,0.5,0.17917751085787473,0.3879996880156978,0.8208224891421253,0.698,0.302,WS
0,0.5,0.19796463219084043,0.3774878604554465,0.8020353678091595,0.697,0.303,WS
0,0.5,0.19281155040295944,0.37918442000264235,0.8071884495970406,0.696,0.304,WS
0,0.5,0.17603643703742042,0.3877832410330729,0.8239635629625796,0.695,0.305,WS
0,0.5,0.18905563537609316,0.3811945120381367,0.810944364623907,0.694,0.306,WS
0,0.5,0.17125907602098078,0.3872095517117162,0.8287409239790193,0.693,0.307,WS
0,0.5,0.1842130542283404,0.38235908316348693,0.8157869457716596,0.692,0.308,WS
0,0.5,0.19345272377330197,0.37580762375885113,0.806547276226698,0.691,0.309,WS
0,0.5,0.19208569628229363,0.3742785129174543,0.8079143037177065,0.69,0.31,WS
0,0.5,0.1752734764208872,0.38331567383789633,0.8247265235791128,0.689,0.311,WS
0,0.5,0.2031207747431044,0.3701895450243375,0.7968792252568956,0.688,0.312,WS
0,0.5,0.21346740993582206,0.3642040049240522,0.786532590064178,0.687,0.313,WS
0,0.5,0.19113422128534882,0.37384933148603045,0.8088657787146513,0.686,0.314,WS
0,0.5,0.2273344344397677,0.35627683946933775,0.7726655655602324,0.685,0.315,WS
0,0.5,0.2214484798741493,0.35813156184809003,0.7785515201258507,0.684,0.316,WS
0,0.5,0.19472699249071254,0.3704717581765058,0.8052730075092875,0.683,0.317,WS
0,0.5,0.1767851153670849,0.3760373577798608,0.823214884632915,0.682,0.318,WS
0,0.5,0.22036350620254827,0.35611877669747993,0.7796364937974517,0.681,0.319,WS
0,0.5,0.19619593425605536,0.3663062283737024,0.8038040657439447,0.68,0.32,WS
0,0.5,0.20071750668595634,0.36519311731494597,0.7992824933140437,0.679,0.321,WS
0,0.5,0.22441720834312268,0.35457618711984756,0.7755827916568773,0.678,0.322,WS
0,0.5,0.19155017465619675,0.3674412921722169,0.8084498253438033,0.677,0.323,WS
0,0.5,0.21264355239662475,0.35738857182871747,0.7873564476033753,0.676,0.324,WS
0,0.5,0.19932620027434841,0.3621552812071331,0.8006737997256516,0.675,0.325,WS
0,0.5,0.2119680546628041,0.35445191909764107,0.7880319453371959,0.674,0.326,WS
0,0.5,0.21066657246500006,0.35532721464070527,0.7893334275349999,0.673,0.327,WS
0,0.5,0.2419704861111111,0.3416750814909297,0.7580295138888888,0.672,0.328,WS
0,0.5,0.21180212375150198,0.35471003307117743,0.788197876248498,0.671,0.329,WS
0,0.5,0.20231900200490086,0.356466919135665,0.7976809979950991,0.67,0.33,WS
0,0.5,0.19374342268428213,0.35950183326965485,0.8062565773157179,0.669,0.331,WS
0,0.5,0.1794816056509735,0.3665737387500448,0.8205183943490265,0.668,0.332,WS
0,0.5,0.18745799514036085,0.36130360606803047,0.8125420048596391,0.667,0.333,WS
0,0.5,0.2184910135360586,0.34679048417787156,0.7815089864639414,0.666,0.334,WS
0,0.5,0.2144541805641924,0.34856012210978576,0.7855458194358076,0.665,0.335,WS
0,0.5,0.20879753955581362,0.3508219625489912,0.7912024604441864,0.664,0.336,WS
0,0.5,0.20212753856618643,0.35194019596468357,0.7978724614338136,0.663,0.337,WS
0,0.5,0.22285302251713654,0.34275882841522076,0.7771469774828634,0.662,0.338,WS
0,0.5,0.20414445632047898,0.3506469132863836,0.795855543679521,0.661,0.339,WS
0,0.5,0.2446372819100092,0.33254361799816345,0.7553627180899909,0.66,0.34,WS
0,0.5,0.20242193418546978,0.3489560906417734,0.7975780658145303,0.659,0.341,WS
0,0.5,0.2262151125728698,0.3385847322179211,0.7737848874271301,0.658,0.342,WS
0,0.5,0.19561263897286915,0.3491239409798239,0.8043873610271309,0.657,0.343,WS
0,0.5,0.22431541864961332,0.33554245984533015,0.7756845813503868,0.656,0.344,WS
0,0.5,0.20269215080706254,0.34463492803449686,0.7973078491929375,0.655,0.345,WS
0,0.5,0.2103218023174256,0.3422972252616222,0.7896781976825745,0.654,0.346,WS
0,0.5,0.25311379450246124,0.3221484537146261,0.7468862054975387,0.653,0.347,WS
0,0.5,0.21310785125522227,0.3393945952049381,0.7868921487447778,0.652,0.348,WS
0,0.5,0.2285506641088624,0.3315329600449267,0.7714493358911375,0.651,0.349,WS
0,0.5,0.19980355029585797,0.3416828402366864,0.800196449704142,0.65,0.35,WS
0,0.5,0.22030811892659322,0.33250158475407227,0.7796918810734068,0.649,0.351,WS
0,0.5,0.22256039475689682,0.3321735444292029,0.7774396052431032,0.648,0.352,WS
0,0.5,0.23158603852282203,0.3266843283350334,0.768413961477178,0.647,0.353,WS
0,0.5,0.21183228057395356,0.3357767255509015,0.7881677194260465,0.646,0.354,WS
0,0.5,0.24243014241932576,0.3211609879213989,0.7575698575806742,0.645,0.355,WS
0,0.5,0.2271252073608271,0.32703695845067704,0.7728747926391729,0.644,0.356,WS
0,0.5,0.2071839573925684,0.3340073382690489,0.7928160426074317,0.643,0.357,WS
0,0.5,0.24389563377684612,0.31884395531875664,0.7561043662231539,0.642,0.358,WS
0,0.5,0.2248850640453075,0.32458546391777665,0.7751149359546925,0.641,0.359,WS
0,0.5,0.2169189453125,0.32980712890624997,0.7830810546875,0.64,0.36,WS
0,0.5,0.23644142721045452,0.3198047614499377,0.7635585727895454,0.639,0.361,WS
0,0.5,0.22163451617024205,0.3240534192863671,0.778365483829758,0.638,0.362,WS
0,0.5,0.24182478208044478,0.31589894743068103,0.7581752179195552,0.637,0.363,WS
0,0.5,0.20788586290099284,0.3270044697598987,0.7921141370990071,0.636,0.364,WS
0,0.5,0.2651770103540207,0.3035600471200942,0.7348229896459793,0.635,0.365,WS
0,0.5,0.21305814566768502,0.32457035098368975,0.7869418543323149,0.634,0.366,WS
0,0.5,0.250503507707973,0.3079545482905695,0.749496492292027,0.633,0.367,WS
0,0.5,0.2404812930620093,0.3128555119371895,0.7595187069379907,0.632,0.368,WS
0,0.5,0.24140234729167345,0.3104673737508194,0.7585976527083265,0.631,0.369,WS
0,0.5,0.2387175610985135,0.3108289241622575,0.7612824389014865,0.63,0.37,WS
0,0.5,0.23525620448841247,0.31220727882095134,0.7647437955115876,0.629,0.371,WS
0,0.5,0.25037273317375963,0.30499208892855695,0.7496272668262405,0.628,0.372,WS
0,0.5,0.2604208796603659,0.3009037745879851,0.739579120339634,0.627,0.373,WS
0,0.5,0.2595387316396003,0.2991839255274628,0.7404612683603997,0.626,0.374,WS
0,0.5,0.2800384,0.28951808,0.7199616,0.625,0.375,WS
0,0.5,0.24032297830374752,0.30499568540433925,0.7596770216962525,0.624,0.376,WS
0,0.5,0.2564508191864045,0.2987666471714301,0.7435491808135954,0.623,0.377,WS
0,0.5,0.26135223994789136,0.29706061765283653,0.7386477600521086,0.622,0.378,WS
0,0.5,0.224685653237078,0.31062309246164177,0.775314346762922,0.621,0.379,WS
0,0.5,0.26098074921956294,0.29511966701352754,0.7390192507804371,0.62,0.38,WS
0,0.5,0.23822100892314196,0.3026116958667505,0.7617789910768581,0.619,0.381,WS
0,0.5,0.22502644505189515,0.30606089169573003,0.7749735549481048,0.618,0.382,WS
0,0.5,0.2461247895263588,0.2982381944316752,0.7538752104736413,0.617,0.383,WS
0,0.5,0.24497701973351324,0.2969277070332265,0.7550229802664868,0.616,0.384,WS
0,0.5,0.2520034371075418,0.2930107740101791,0.7479965628924582,0.615,0.385,WS
0,0.5,0.28848316693015313,0.27862895097030205,0.7115168330698469,0.614,0.386,WS
0,0.5,0.27990866729293795,0.282351657534283,0.720091332707062,0.613,0.387,WS
0,0.5,0.2789098210090136,0.28142487931991966,0.7210901789909864,0.612,0.388,WS
0,0.5,0.2685356569815253,0.2853281760201007,0.7314643430184747,0.611,0.389,WS
0,0.5,0.25361999462510076,0.28857833915614084,0.7463800053748992,0.61,0.39,WS
0,0.5,0.2589644656911516,0.2845171362242876,0.7410355343088484,0.609,0.391,WS
0,0.5,0.24504144304016617,0.28983347039473684,0.7549585569598338,0.608,0.392,WS
0,0.5,0.2664792142196071,0.2828288311272388,0.7335207857803929,0.607,0.393,WS
0,0.5,0.2564699539260857,0.28430219259549716,0.7435300460739144,0.606,0.394,WS
0,0.5,0.23566969469298546,0.2891797008401066,0.7643303053070146,0.605,0.395,WS
0,0.5,0.26621365290996013,0.2786473181000833,0.73378634709004,0.604,0.396,WS
0,0.5,0.30738513073108753,0.2651116996553991,0.6926148692689125,0.603,0.397,WS
0,0.5,0.2580186752905597,0.2794753921038399,0.7419813247094403,0.602,0.398,WS
0,0.5,0.2590496704051207,0.28003521584934704,0.7409503295948793,0.601,0.399,WS
0,0.5,0.25085277777777776,0.28329166666666666,0.7491472222222222,0.6,0.4,WS
0,0.5,0.24342184107625117,0.28420768058060036,0.7565781589237488,0.599,0.401,WS
0,0.5,0.2620244739991723,0.2766999250567667,0.7379755260008278,0.598,0.402,WS
0,0.5,0.25459514209798295,0.277899828567741,0.745404857902017,0.597,0.403,WS
0,0.5,0.2583695554254313,0.27643462006215935,0.7416304445745687,0.596,0.404,WS
0,0.5,0.2744156486123861,0.26865051903114184,0.7255843513876138,0.595,0.405,WS
0,0.5,0.2795406364429934,0.2651090024827399,0.7204593635570067,0.594,0.406,WS
0,0.5,0.29659689064948286,0.25911917849901467,0.7034031093505172,0.593,0.407,WS
0,0.5,0.28216592859751644,0.2635334870343316,0.7178340714024836,0.592,0.408,WS
0,0.5,0.27089936183187746,0.2660923439866469,0.7291006381681225,0.591,0.409,WS
0,0.5,0.30061189313415687,0.253602413099684,0.6993881068658432,0.59,0.41,WS
0,0.5,0.2748291397753379,0.26442907751332434,0.7251708602246622,0.589,0.411,WS
0,0.5,0.26437479753806287,0.26639652459623303,0.7356252024619372,0.588,0.412,WS
0,0.5,0.2783477329649504,0.26142804489086363,0.7216522670350496,0.587,0.413,WS
0,0.5,0.30064124218103877,0.24991846148469987,0.6993587578189612,0.586,0.414,WS
0,0.5,0.29803491854773906,0.25269048140843015,0.7019650814522609,0.585,0.415,WS
0,0.5,0.2858386892475136,0.25456523268905984,0.7141613107524863,0.584,0.416,WS
0,0.5,0.29429607901403104,0.25132911038603784,0.7057039209859689,0.583,0.417,WS
0,0.5,0.2982221513680755,0.24889585621331822,0.7017778486319245,0.582,0.418,WS
0,0.5,0.2792473064127669,0.2562470190572963,0.7207526935872332,0.581,0.419,WS
0,0.5,0.35789833531510107,0.22652199762187872,0.6421016646848989,0.58,0.42,WS
0,0.5,0.3034473706974982,0.24483878761845954,0.6965526293025017,0.579,0.421,WS
0,0.5,0.30618347481471725,0.2445911806611511,0.6938165251852828,0.578,0.422,WS
0,0.5,0.30653682917378783,0.24298273806126833,0.6934631708262122,0.577,0.423,WS
0,0.5,0.26326798804012347,0.2577733169367284,0.7367320119598766,0.576,0.424,WS
0,0.5,0.2916718336483932,0.2467357277882798,0.7083281663516068,0.575,0.425,WS
0,0.5,0.27481212592115967,0.25274375068290256,0.7251878740788403,0.574,0.426,WS
0,0.5,0.30550149392834625,0.24090165657008672,0.6944985060716538,0.573,0.427,WS
0,0.5,0.30019194092620666,0.23921402024548877,0.6998080590737934,0.572,0.428,WS
0,0.5,0.29271778702678497,0.2441410742820688,0.707282212973215,0.571,0.429,WS
0,0.5,0.29689135118498,0.24087719298245616,0.70310864881502,0.57,0.43,WS
0,0.5,0.31502250116598357,0.2328137113488036,0.6849774988340165,0.569,0.431,WS
0,0.5,0.31533611882562984,0.23166286451100973,0.6846638811743702,0.568,0.432,WS
0,0.5,0.2873939699336525,0.24084805389920028,0.7126060300663475,0.567,0.433,WS
0,0.5,0.3169942189314388,0.23221978049420022,0.6830057810685612,0.566,0.434,WS
0,0.5,0.34293053488918473,0.22110110423682355,0.6570694651108152,0.565,0.435,WS
0,0.5,0.33987538353201546,0.2230804536995121,0.6601246164679845,0.564,0.436,WS
0,0.5,0.3084244831513492,0.22875107660370572,0.6915755168486508,0.563,0.437,WS
0,0.5,0.31833120147921123,0.225377084890009,0.6816687985207888,0.562,0.438,WS
0,0.5,0.3156573600109303,0.22497704315886136,0.6843426399890697,0.561,0.439,WS
0,0.5,0.2863871173469388,0.23503826530612243,0.7136128826530612,0.56,0.44,WS
0,0.5,0.30575298978177873,0.22869550468668495,0.6942470102182212,0.559,0.441,WS
0,0.5,0.30772664791048415,0.226583676982567,0.6922733520895158,0.558,0.442,WS
0,0.5,0.31703244813037273,0.22189918420365576,0.6829675518696273,0.557,0.443,WS
0,0.5,0.331536928730397,0.2164872418611873,0.668463071269603,0.556,0.444,WS
0,0.5,0.3420339258177096,0.21159646132619106,0.6579660741822905,0.555,0.445,WS
0,0.5,0.3103487599212814,0.22014818386789872,0.6896512400787186,0.554,0.446,WS
0,0.5,0.3331327724167699,0.2136235362595607,0.66686722758323,0.553,0.447,WS
0,0.5,0.31065886893509764,0.22069615101869355,0.6893411310649022,0.552,0.448,WS
0,0.5,0.3247683637405674,0.2150486987855771,0.6752316362594326,0.551,0.449,WS
0,0.5,0.32442644628099176,0.21275371900826445,0.6755735537190083,0.55,0.45,WS
0,0.5,0.3653869761546909,0.1995846065540592,0.634613023845309,0.549,0.451,WS
0,0.5,0.3296659385156375,0.21139578560392136,0.6703340614843626,0.548,0.452,WS
0,0.5,0.3562225735188447,0.20157481893926987,0.6437774264811553,0.547,0.453,WS
0,0.5,0.34287995277006267,0.20341746165921992,0.6571200472299373,0.546,0.454,WS
0,0.5,0.3376954801784362,0.20539685211682518,0.6623045198215639,0.545,0.455,WS
0,0.5,0.3682755730968858,0.19621810121107267,0.6317244269031143,0.544,0.456,WS
0,0.5,0.3609915583909052,0.1978605998324566,0.6390084416090948,0.543,0.457,WS
0,0.5,0.3415769120790839,0.20181506243106712,0.6584230879209161,0.542,0.458,WS
0,0.5,0.36343664262456393,0.1961247911548751,0.6365633573754361,0.541,0.459,WS
0,0.5,0.35555555555555557,0.19723936899862823,0.6444444444444445,0.54,0.46,WS
0,0.5,0.3415450173997749,0.20115241239015424,0.6584549826002252,0.539,0.461,WS
0,0.5,0.3161233261010765,0.2059707577286107,0.6838766738989235,0.538,0.462,WS
0,0.5,0.39805943079873357,0.18301897915517967,0.6019405692012664,0.537,0.463,WS
0,0.5,0.3521246380040098,0.19484086099353976,0.6478753619959902,0.536,0.464,WS
0,0.5,0.35864791684863306,0.19110140623635252,0.6413520831513669,0.535,0.465,WS
0,0.5,0.34435887724613895,0.19453912945896282,0.655641122753861,0.534,0.466,WS
0,0.5,0.36504053307238227,0.190095357440802,0.6349594669276177,0.533,0.467,WS
0,0.5,0.3557295494375035,0.19053154502798347,0.6442704505624964,0.532,0.468,WS
0,0.5,0.405024099077532,0.174130464851522,0.594975900922468,0.531,0.469,WS
0,0.5,0.35057671769312926,0.18980776076895692,0.6494232823068707,0.53,0.47,WS
0,0.5,0.37760728413634886,0.18158883080034732,0.6223927158636511,0.529,0.471,WS
0,0.5,0.38688733930211205,0.17895575068870523,0.6131126606978881,0.528,0.472,WS
0,0.5,0.36999377090617114,0.18149707088564754,0.6300062290938289,0.527,0.473,WS
0,0.5,0.3693092281224248,0.17981682545649064,0.6306907718775752,0.526,0.474,WS
0,0.5,0.36943310657596373,0.1791201814058957,0.6305668934240363,0.525,0.475,WS
0,0.5,0.38374439135248534,0.17532850649729037,0.6162556086475147,0.524,0.476,WS
0,0.5,0.39504403555016104,0.17117015014861311,0.604955964449839,0.523,0.477,WS
0,0.5,0.37845524874855035,0.1753680950074133,0.6215447512514496,0.522,0.478,WS
0,0.5,0.38123201727078815,0.17469726386212842,0.6187679827292119,0.521,0.479,WS
0,0.5,0.39251849112426035,0.1714164201183432,0.6074815088757397,0.52,0.48,WS
0,0.5,0.38018866873823604,0.17097129874035216,0.6198113312617639,0.519,0.481,WS
0,0.5,0.4017866459951402,0.1653150668594684,0.5982133540048599,0.518,0.482,WS
0,0.5,0.4023884260107973,0.16431652630673166,0.5976115739892026,0.517,0.483,WS
0,0.5,0.3977375157742924,0.16408644312240853,0.6022624842257076,0.516,0.484,WS
0,0.5,0.4448223206711283,0.1511584503723254,0.5551776793288717,0.515,0.485,WS
0,0.5,0.41860209844206575,0.1575951187754546,0.5813979015579344,0.514,0.486,WS
0,0.5,0.41014709179272635,0.15776174245446842,0.5898529082072737,0.513,0.487,WS
0,0.5,0.4311676025390625,0.15311050415039062,0.5688323974609375,0.512,0.488,WS
0,0.5,0.39924785827260156,0.15933609322880965,0.6007521417273984,0.511,0.489,WS
0,0.5,0.41013071895424835,0.15706651287966167,0.5898692810457516,0.51,0.49,WS
0,0.5,0.40153851498180104,0.15540313647083345,0.598461485018199,0.509,0.491,WS
0,0.5,0.45672391344782687,0.1416780333560667,0.5432760865521731,0.508,0.492,WS
0,0.5,0.4415461643499878,0.14439659364556953,0.5584538356500123,0.507,0.493,WS
0,0.5,0.4378368666906216,0.1471589932665719,0.5621631333093784,0.506,0.494,WS
0,0.5,0.44541907656112145,0.14280952847760026,0.5545809234388784,0.505,0.495,WS
0,0.5,0.4537470080624843,0.1399242567397329,0.5462529919375158,0.504,0.496,WS
0,0.5,0.44913817295036934,0.13851285922635162,0.5508618270496306,0.503,0.497,WS
0,0.5,0.430969349692862,0.14669211599815873,0.569030650307138,0.502,0.498,WS
0,0.5,0.44032892299233867,0.14340978721200312,0.5596710770076613,0.501,0.499,WS
0,0.5,0.428164,0.146048,0.571836,0.5,0.5,WS
0,0.5,0.43960064417411976,0.14089100043774927,0.5603993558258802,0.499,0.501,WS
0,0.5,0.4888469540813858,0.12776003612844955,0.5111530459186142,0.498,0.502,WS
0,0.5,0.4500200397556364,0.13587764008598877,0.5499799602443636,0.497,0.503,WS
0,0.5,0.47170915712799166,0.1292314321019771,0.5282908428720083,0.496,0.504,WS
0,0.5,0.4873788388939904,0.1270768288950107,0.5126211611060095,0.495,0.505,WS
0,0.5,0.4515235457063712,0.13414004491140652,0.5484764542936289,0.494,0.506,WS
0,0.5,0.48272570551617167,0.12738172138128526,0.5172742944838283,0.493,0.507,WS
0,0.5,0.4385947518011765,0.13628214026042698,0.5614052481988234,0.492,0.508,WS
0,0.5,0.4885411956977116,0.1233029562678104,0.5114588043022884,0.491,0.509,WS
0,0.5,0.48707621824239905,0.1247063723448563,0.512923781757601,0.49,0.51,WS
0,0.5,0.4889281995307815,0.12225191430280068,0.5110718004692185,0.489,0.511,WS
0,0.5,0.4923785608707337,0.12198081832840633,0.5076214391292663,0.488,0.512,WS
0,0.5,0.48911114015744045,0.12179500693598236,0.5108888598425595,0.487,0.513,WS
0,0.5,0.4737336788091246,0.1240749208284645,0.5262663211908754,0.486,0.514,WS
0,0.5,0.5139079604633862,0.11699436709533424,0.48609203953661384,0.485,0.515,WS
0,0.5,0.5244049245270131,0.11300457619015095,0.47559507547298685,0.484,0.516,WS
0,0.5,0.5261456819652877,0.11271427285469954,0.47385431803471234,0.483,0.517,WS
0,0.5,0.4850424407293263,0.1156660525817393,0.5149575592706738,0.482,0.518,WS
0,0.5,0.5153461473627794,0.11090028137845187,0.48465385263722066,0.481,0.519,WS
0,0.5,0.4888671875,0.11681423611111111,0.5111328125,0.48,0.52,WS
0,0.5,0.5038942473228412,0.11222492928465269,0.49610575267715884,0.479,0.521,WS
0,0.5,0.5242555277393602,0.10483447418637629,0.4757444722606397,0.478,0.522,WS
0,0.5,0.5077242900904939,0.10878613275670354,0.49227570990950603,0.477,0.523,WS
0,0.5,0.5664898312266082,0.09320934256055363,0.4335101687733917,0.476,0.524,WS
0,0.5,0.5277916897506926,0.1023202216066482,0.47220831024930743,0.475,0.525,WS
0,0.5,0.5872411828588724,0.08927077213409532,0.41275881714112767,0.474,0.526,WS
0,0.5,0.5367162951606631,0.09924059911768254,0.4632837048393369,0.473,0.527,WS
0,0.5,0.5425434501580005,0.098804222924447,0.4574565498419994,0.472,0.528,WS
0,0.5,0.5458188522410196,0.09771412858759201,0.45418114775898055,0.471,0.529,WS
0,0.5,0.5782616568583069,0.0892258940697148,0.42173834314169306,0.47,0.53,WS
0,0.5,0.568741731488764,0.09348930037597575,0.43125826851123605,0.469,0.531,WS
0,0.5,0.545721016874863,0.09663781138140112,0.454278983125137,0.468,0.532,WS
0,0.5,0.5481248481124679,0.09403958934196589,0.45187515188753213,0.467,0.533,WS
0,0.5,0.5694063254066202,0.08861371548564166,0.4305936745933798,0.466,0.534,WS
0,0.5,0.5816256214591282,0.0889027633252399,0.4183743785408717,0.465,0.535,WS
0,0.5,0.601032996432818,0.08356866825208085,0.3989670035671819,0.464,0.536,WS
0,0.5,0.5912375390098382,0.08471374125923058,0.40876246099016184,0.463,0.537,WS
0,0.5,0.5714192012893311,0.08981746968759956,0.42858079871066884,0.462,0.538,WS
0,0.5,0.5902428465892783,0.08245773358868065,0.4097571534107218,0.461,0.539,WS
0,0.5,0.6269896030245746,0.07498582230623818,0.3730103969754254,0.46,0.54,WS
0,0.5,0.6146828617673165,0.07842662603651968,0.38531713823268354,0.459,0.541,WS
